order_id,customer_id,product_id,order_date,shipping_date,sales,quantity,discount,profit,unit_price
805,100,744,2019-03-04,2019-03-29,107,2,0,52,53
1016,704,913,2019-03-04,2019-03-12,4299,5,0.2,1451,856
1265,53,169,2019-03-04,2019-03-20,2097,2,0.3,-60,1043
1360,777,1053,2019-03-04,2019-03-12,189,7,0.2,19,23
107,659,53,2019-03-05,2019-03-13,161,4,0,66,40
239,493,1228,2019-03-05,2019-03-11,24528,5,0,4415,4906
1452,79,445,2019-03-05,2019-03-12,1383,3,0,636,461
183,170,816,2019-03-06,2019-03-09,2534,1,0,684,2534
285,794,1040,2019-03-06,2019-03-13,516,7,0.2,187,70
300,22,184,2019-03-06,2019-03-09,137,2,0.2,22,65
826,587,969,2019-03-06,2019-03-08,120,1,0,58,120
1101,638,1586,2019-03-06,2019-03-21,1480,1,0,533,1480
1293,39,80,2019-03-06,2019-03-08,662,12,0,185,55
41,575,1125,2019-03-07,2019-03-17,444,4,0.4,-288,103
311,540,774,2019-03-07,2019-04-01,16415,3,0.3,-1172,5466
500,695,1546,2019-03-07,2019-03-26,249,1,0,35,249
533,271,728,2019-03-07,2019-03-24,834,8,0.2,281,100
1162,449,1002,2019-03-07,2019-03-24,360,3,0,173,120
674,232,640,2019-03-08,2019-04-03,147,2,0.2,48,70
797,421,754,2019-03-08,2019-03-13,905,7,0.2,306,126
554,271,1360,2019-03-09,2019-03-22,278,1,0,50,278
898,506,659,2019-03-09,2019-03-24,753,3,0.2,-132,247
1292,124,1071,2019-03-09,2019-03-11,2240,6,0.7,-1867,360
1325,790,723,2019-03-09,2019-04-05,9027,6,0,2527,1504
52,387,684,2019-03-10,2019-03-30,694,5,0.2,69,135
196,725,1012,2019-03-10,2019-03-19,1240,4,0.2,124,306
584,106,1135,2019-03-10,2019-03-27,1581,3,0,585,527
709,49,1414,2019-03-10,2019-04-09,18,1,0,8,18
95,307,569,2019-03-11,2019-03-31,6361,5,0,2544,1272
108,393,1317,2019-03-11,2019-03-22,221,2,0,108,111
340,15,1440,2019-03-11,2019-04-04,110,1,0.2,7,106
492,271,1507,2019-03-11,2019-03-30,2682,4,0,1126,670
1217,425,482,2019-03-11,2019-03-28,764,6,0.2,258,124
1368,244,880,2019-03-11,2019-03-17,3384,3,0,68,1128
16,789,368,2019-03-12,2019-04-07,1343,2,0.7,-2372,658
464,222,87,2019-03-12,2019-03-20,1046,2,0,283,523
778,704,1350,2019-03-12,2019-03-17,170,4,0.2,62,39
791,283,31,2019-03-12,2019-03-14,998,3,0,289,333
1161,78,665,2019-03-12,2019-04-07,5327,3,0,1438,1776
4,613,1135,2019-03-13,2019-03-23,2634,5,0,975,527
60,534,817,2019-03-13,2019-04-02,214,2,0,105,107
315,664,1742,2019-03-13,2019-03-21,2783,9,0.2,-626,305
521,424,1322,2019-03-13,2019-03-14,16648,9,0,7325,1850
794,23,706,2019-03-13,2019-04-07,863,2,0.2,302,428
885,383,29,2019-03-13,2019-03-18,5361,7,0.2,670,762
1453,507,588,2019-03-13,2019-03-22,6541,2,0.2,-818,3267
43,547,248,2019-03-14,2019-04-06,1664,3,0,732,555
394,103,1660,2019-03-14,2019-03-20,396,5,0,186,79
968,767,439,2019-03-14,2019-04-02,3513,3,0.4,-1756,1164
1131,697,1411,2019-03-14,2019-03-20,503,4,0.2,-25,122
377,664,723,2019-03-15,2019-04-07,7522,5,0,2106,1504
514,360,698,2019-03-15,2019-03-28,2956,7,0.2,998,419
547,56,1705,2019-03-15,2019-04-08,2597,3,0.2,162,862
637,232,597,2019-03-15,2019-03-31,1202,5,0.6,-811,229
798,354,583,2019-03-15,2019-04-03,802,7,0.8,-1284,100
1245,88,979,2019-03-15,2019-04-10,331,3,0.2,103,107
1262,562,828,2019-03-15,2019-03-30,240,2,0,115,120
909,451,1669,2019-03-16,2019-03-23,474,3,0.2,71,154
1192,332,287,2019-03-16,2019-04-01,48,1,0,22,48
132,630,1008,2019-03-17,2019-03-23,3329,6,0,1398,555
455,38,511,2019-03-17,2019-03-24,360,3,0,173,120
721,639,1211,2019-03-17,2019-04-05,586,6,0,182,98
272,681,1546,2019-03-18,2019-03-19,249,1,0,35,249
686,49,1222,2019-03-18,2019-03-30,109,2,0.2,37,51
1280,762,56,2019-03-18,2019-04-07,192,2,0.2,67,92
1420,668,200,2019-03-18,2019-04-15,1369,5,0,684,274
218,488,154,2019-03-19,2019-03-23,1146,2,0,562,573
459,714,1217,2019-03-19,2019-04-16,740,1,0.2,139,736
784,560,9,2019-03-19,2019-04-04,43,1,0.7,-36,30
1181,396,1179,2019-03-19,2019-04-13,120,1,0,58,120
1316,738,1382,2019-03-19,2019-04-03,427,3,0.6,-203,131
787,342,523,2019-03-20,2019-04-08,291,4,0.2,105,69
1012,555,1119,2019-03-20,2019-04-17,1657,4,0.2,-21,411
1402,446,959,2019-03-20,2019-03-22,303,5,0,79,61
574,396,1141,2019-03-22,2019-04-08,1164,1,0.2,189,1160
652,491,1835,2019-03-22,2019-03-24,26639,4,0.2,2664,6656
706,243,808,2019-03-22,2019-03-29,756,7,0,197,108
940,51,1746,2019-03-22,2019-04-17,6547,6,0,327,1091
46,179,866,2019-03-23,2019-03-25,1498,1,0,30,1498
591,554,1720,2019-03-24,2019-03-31,223,1,0,74,223
617,704,773,2019-03-24,2019-04-08,531,3,0.2,33,173
819,401,250,2019-03-24,2019-04-06,135,2,0.2,51,64
844,798,660,2019-03-24,2019-03-31,648,7,0,311,92
1421,223,510,2019-03-24,2019-04-11,980,1,0,10,980
553,799,1455,2019-03-25,2019-04-02,369,4,0,122,92
638,698,868,2019-03-25,2019-03-28,49518,9,0.2,4952,5498
1062,307,1592,2019-03-25,2019-03-29,1158,8,0.2,246,141
1259,488,41,2019-03-25,2019-04-21,2042,3,0.2,230,677
897,355,330,2019-03-26,2019-04-07,719,6,0,352,120
1397,238,1425,2019-03-26,2019-04-07,195,2,0,88,98
175,514,1031,2019-03-27,2019-04-09,1468,4,0,440,367
323,626,366,2019-03-27,2019-03-31,117,2,0,56,58
578,370,924,2019-03-27,2019-04-11,806,5,0.2,60,157
810,421,1680,2019-03-27,2019-04-04,383,3,0,31,128
1027,368,793,2019-03-27,2019-03-29,155,2,0,76,78
1456,526,547,2019-03-27,2019-04-09,4890,2,0.2,367,2441
371,128,286,2019-03-28,2019-04-22,282,1,0.2,32,278
836,276,980,2019-03-28,2019-03-30,707,5,0.7,-495,128
948,9,348,2019-03-28,2019-04-24,810,6,0,381,135
1323,401,620,2019-03-28,2019-04-07,4786,3,0.2,1196,1592
1,89,1566,2019-03-29,2019-04-04,1469,5,0.2,110,290
144,50,918,2019-03-29,2019-04-17,229,3,0,108,76
429,345,1168,2019-03-29,2019-04-21,364,5,0.2,127,69
483,176,196,2019-03-29,2019-04-18,1953,2,0.2,171,973
1327,97,214,2019-03-29,2019-04-22,901,1,0.2,101,897
586,62,1239,2019-03-30,2019-04-14,364,3,0,167,121
848,403,1272,2019-03-30,2019-04-22,10800,5,0.2,1350,2156
745,634,1260,2019-03-31,2019-04-16,1014,3,0.2,330,334
863,8,812,2019-03-31,2019-04-22,671,7,0.2,235,92
927,575,1183,2019-03-31,2019-04-07,2463,5,0.2,924,489
983,700,471,2019-03-31,2019-04-11,14503,5,0.2,1450,2897
494,163,451,2019-04-01,2019-04-17,576,2,0,144,288
665,363,1030,2019-04-01,2019-04-21,65,2,0,19,33
743,593,321,2019-04-01,2019-04-10,255,2,0,117,127
858,656,1115,2019-04-01,2019-04-08,346,7,0,97,49
1166,121,1353,2019-04-01,2019-04-26,2874,1,0.4,-671,2867
1385,601,1349,2019-04-01,2019-04-27,12409,3,0.2,-2327,4133
626,469,42,2019-04-02,2019-04-22,2305,4,0.2,-432,573
955,414,636,2019-04-02,2019-04-12,16138,4,0,4519,4034
1084,217,329,2019-04-02,2019-04-13,1939,7,0,543,277
260,7,900,2019-04-03,2019-04-08,10655,2,0.2,1332,5324
1031,371,1765,2019-04-03,2019-04-10,620,7,0.2,194,85
1072,711,1053,2019-04-03,2019-04-25,189,7,0.2,19,23
1233,56,1309,2019-04-03,2019-04-27,170,2,0.2,21,81
899,484,312,2019-04-05,2019-04-28,661,8,0.2,41,79
1094,705,245,2019-04-05,2019-04-17,1377,2,0.2,-275,685
1187,517,129,2019-04-05,2019-04-09,727,13,0.2,236,52
1303,21,538,2019-04-05,2019-04-15,7504,4,0,225,1876
278,527,1404,2019-04-06,2019-04-17,4206,7,0,1514,601
468,186,497,2019-04-06,2019-04-21,1699,8,0,833,212
1155,296,563,2019-04-06,2019-04-21,315,3,0,142,105
147,471,1034,2019-04-07,2019-04-24,927,7,0.2,-12,129
159,241,976,2019-04-07,2019-04-29,1496,3,0,733,499
876,142,1354,2019-04-07,2019-04-30,7508,7,0,601,1073
1462,544,174,2019-04-07,2019-05-03,5594,3,0.2,420,1861
254,653,70,2019-04-08,2019-05-01,564,6,0.2,183,90
279,54,1041,2019-04-08,2019-05-04,632,3,0.8,-1612,196
733,39,700,2019-04-08,2019-04-10,64,2,0.7,-52,19
1022,543,627,2019-04-08,2019-04-27,3355,9,0,906,373
1059,36,1318,2019-04-08,2019-04-17,7992,3,0.2,-1399,2660
1077,536,1574,2019-04-08,2019-05-03,1283,1,0.5,-873,1274
348,54,1163,2019-04-09,2019-04-20,24891,5,0.7,-19083,4965
712,627,1106,2019-04-09,2019-05-01,238,3,0,107,79
750,438,1438,2019-04-09,2019-05-02,713,9,0,321,79
934,173,723,2019-04-09,2019-04-12,2407,2,0.2,241,1200
1342,167,154,2019-04-09,2019-04-17,917,2,0.2,332,455
143,774,585,2019-04-10,2019-05-02,15968,8,0.3,-2965,1990
393,420,323,2019-04-10,2019-05-09,613,4,0.2,214,149
220,227,727,2019-04-11,2019-04-26,226,3,0.2,76,71
74,563,1023,2019-04-12,2019-04-24,398,2,0.2,30,195
166,58,481,2019-04-12,2019-04-22,2446,4,0.2,-336,608
703,100,508,2019-04-12,2019-04-14,54,3,0.7,-38,5
811,552,431,2019-04-12,2019-04-27,4476,2,0,448,2238
841,415,34,2019-04-12,2019-05-04,1049,2,0.2,354,521
1129,85,427,2019-04-12,2019-04-22,10423,4,0,1251,2606
93,199,1525,2019-04-13,2019-04-14,609,4,0.2,205,148
289,558,1704,2019-04-13,2019-05-01,4113,7,0.2,463,584
317,699,36,2019-04-13,2019-04-19,10596,6,0,3073,1766
695,691,1458,2019-04-13,2019-05-02,3838,1,0,1152,3838
781,595,85,2019-04-13,2019-04-28,1109,3,0,377,370
988,766,1322,2019-04-13,2019-04-29,3700,2,0,1628,1850
1361,57,1316,2019-04-13,2019-05-11,240,2,0,115,120
604,74,660,2019-04-14,2019-04-26,648,7,0,311,92
820,280,561,2019-04-14,2019-05-02,2070,7,0.2,414,292
937,394,1490,2019-04-14,2019-05-10,5550,2,0,1554,2775
1359,99,803,2019-04-14,2019-05-11,54,2,0.2,9,23
644,169,271,2019-04-15,2019-05-04,1163,4,0.7,-931,278
832,24,523,2019-04-16,2019-05-15,273,3,0,134,91
216,430,908,2019-04-17,2019-04-25,1997,3,0,499,666
386,655,444,2019-04-17,2019-04-20,628,3,0.7,-418,196
397,694,1126,2019-04-17,2019-05-16,320,3,0,96,107
406,93,709,2019-04-17,2019-04-24,193,5,0.2,63,35
556,414,49,2019-04-17,2019-05-14,566,6,0.2,191,91
761,412,896,2019-04-17,2019-05-17,9157,3,0.4,-2137,3045
804,265,748,2019-04-17,2019-04-29,12378,5,0.2,-3094,2472
742,1,1326,2019-04-18,2019-04-29,3447,4,0.2,258,858
1324,670,1015,2019-04-18,2019-04-27,128,3,0.8,-223,28
1450,327,513,2019-04-18,2019-04-27,324,3,0,97,108
266,783,1730,2019-04-19,2019-04-21,3944,3,0.2,296,1311
1403,666,1464,2019-04-19,2019-04-29,47505,8,0,14252,5938
264,353,1126,2019-04-20,2019-05-19,213,2,0,64,107
331,230,1825,2019-04-20,2019-05-02,2274,3,0,569,758
1183,644,751,2019-04-20,2019-04-24,839,4,0,411,210
1326,200,1556,2019-04-20,2019-05-14,168,1,0.2,32,165
1367,258,154,2019-04-20,2019-04-24,1151,8,0,541,144
302,285,663,2019-04-21,2019-05-13,11173,4,0,3352,2793
552,335,1326,2019-04-21,2019-05-06,5385,5,0,1400,1077
618,147,1466,2019-04-21,2019-05-11,1553,4,0,109,388
872,686,537,2019-04-21,2019-05-07,211,3,0,99,70
78,395,1789,2019-04-22,2019-05-10,575,6,0.2,201,92
154,200,1574,2019-04-22,2019-04-29,3080,2,0.4,-1232,1533
1024,396,1555,2019-04-22,2019-05-04,1617,5,0,647,323
1299,224,897,2019-04-22,2019-05-18,774,5,0,201,155
1304,541,856,2019-04-22,2019-05-22,236,2,0.2,18,114
1329,219,1231,2019-04-22,2019-04-26,17980,3,0.2,2023,5990
229,183,34,2019-04-23,2019-05-12,184,2,0,87,92
738,681,527,2019-04-23,2019-05-01,749,2,0,292,374
527,44,193,2019-04-24,2019-05-11,651,7,0.2,179,89
607,249,245,2019-04-24,2019-05-20,1377,2,0.2,-275,685
650,601,779,2019-04-24,2019-04-25,1952,4,0,898,488
800,88,1017,2019-04-24,2019-05-14,276,3,0,130,92
1442,29,1319,2019-04-24,2019-05-02,5949,2,0.2,-297,2971
582,335,174,2019-04-25,2019-05-07,11654,5,0,3030,2331
890,318,350,2019-04-25,2019-05-08,22200,2,0,8658,11100
1120,754,1233,2019-04-25,2019-05-04,14829,2,0.2,-185,7411
504,502,99,2019-04-26,2019-05-22,132,3,0.2,43,40
1295,605,126,2019-04-26,2019-05-21,2942,5,0.6,-3604,577
1362,121,1643,2019-04-26,2019-05-16,749,2,0,322,374
79,193,692,2019-04-27,2019-04-30,831,6,0.7,-665,126
757,137,585,2019-04-27,2019-04-29,15968,7,0.2,-599,2277
1197,436,1226,2019-04-27,2019-05-01,1065,3,0.7,-817,342
1281,403,1128,2019-04-27,2019-04-30,164,3,0.2,55,51
306,488,471,2019-04-28,2019-05-01,14503,5,0.2,1450,2897
354,59,1195,2019-04-28,2019-05-24,4040,3,0.2,-353,1343
486,180,59,2019-04-28,2019-05-04,336,4,0.7,-258,71
881,565,924,2019-04-28,2019-05-28,484,3,0.2,36,157
1083,23,1722,2019-04-28,2019-05-02,2623,4,0,1233,656
1091,793,1414,2019-04-28,2019-05-06,18,1,0,8,18
530,47,312,2019-04-29,2019-05-18,330,4,0.2,21,79
508,686,179,2019-04-30,2019-05-13,1435,5,0,402,287
579,714,949,2019-04-30,2019-05-10,10604,7,0.1,1178,1513
660,443,1415,2019-04-30,2019-05-12,127,2,0.7,-93,51
493,387,870,2019-05-01,2019-05-26,273,3,0,90,91
619,384,34,2019-05-01,2019-05-27,317,4,0,143,79
645,601,225,2019-05-01,2019-05-07,5246,4,0,839,1311
1238,686,615,2019-05-01,2019-05-28,112,7,0.7,-78,3
294,322,1288,2019-05-02,2019-05-31,2108,3,0,506,703
694,435,83,2019-05-02,2019-05-26,1421,1,0.2,-302,1417
1010,699,320,2019-05-02,2019-05-25,79,1,0,32,79
236,701,1526,2019-05-03,2019-06-02,954,2,0.6,-1145,466
453,253,9,2019-05-03,2019-05-31,685,6,0.2,214,110
534,563,1401,2019-05-03,2019-05-13,1721,3,0.2,624,570
657,700,1478,2019-05-03,2019-05-07,270,2,0,124,135
755,337,50,2019-05-03,2019-05-19,464,2,0,218,232
907,505,54,2019-05-03,2019-05-27,6097,2,0.2,686,3045
281,781,1298,2019-05-04,2019-05-08,8834,11,0,4064,803
589,450,589,2019-05-04,2019-05-11,226,2,0.2,82,109
880,339,158,2019-05-04,2019-05-10,6381,3,0,191,2127
1308,255,112,2019-05-04,2019-05-09,131,3,0.2,46,40
169,498,109,2019-05-05,2019-05-06,2248,4,0.2,281,558
240,403,1191,2019-05-05,2019-05-12,1800,7,0,522,257
947,618,42,2019-05-05,2019-06-02,3602,5,0,180,720
1198,361,1121,2019-05-05,2019-06-04,863,4,0,233,216
1302,340,505,2019-05-05,2019-05-16,163,1,0.6,-106,152
1407,55,703,2019-05-05,2019-06-03,84,1,0,38,84
558,38,888,2019-05-06,2019-06-02,5306,7,0,1379,758
806,202,188,2019-05-06,2019-05-27,297,3,0.2,108,95
987,239,1259,2019-05-06,2019-05-18,52,2,0.2,18,22
1088,703,1458,2019-05-06,2019-05-20,3455,1,0.1,768,3453
94,66,1681,2019-05-07,2019-05-21,1813,2,0,508,906
301,357,1241,2019-05-07,2019-05-26,273,5,0.6,-212,44
719,738,944,2019-05-07,2019-05-31,182,3,0,53,61
1317,181,1538,2019-05-07,2019-06-01,1695,5,0,491,339
1379,698,1620,2019-05-07,2019-06-03,48562,3,0.5,-17482,16178
1433,603,1622,2019-05-07,2019-05-25,7018,2,0.3,-2206,3504
425,64,496,2019-05-08,2019-05-27,5194,3,0.4,-866,1724
758,417,421,2019-05-08,2019-06-04,12209,3,0,3663,4070
932,589,219,2019-05-08,2019-05-11,11433,3,0.2,-143,3807
1185,430,1492,2019-05-08,2019-06-06,387,4,0.2,140,93
856,601,1521,2019-05-09,2019-05-25,554,7,0,249,79
303,9,713,2019-05-10,2019-05-19,3811,3,0.32,-504,1264
671,71,980,2019-05-10,2019-05-25,2826,6,0,1385,471
729,307,599,2019-05-10,2019-05-13,1016,5,0,498,203
944,210,1612,2019-05-10,2019-05-27,1773,4,0.2,643,440
1176,665,1043,2019-05-10,2019-05-19,460,7,0,216,66
235,632,574,2019-05-11,2019-06-03,270,2,0,127,135
481,226,1754,2019-05-11,2019-05-25,1239,5,0.2,-248,244
923,244,38,2019-05-11,2019-05-14,9656,4,0.5,-4635,2405
1196,124,983,2019-05-11,2019-05-28,8136,4,0,2685,2034
1227,196,1268,2019-05-11,2019-05-17,706,7,0.2,247,97
1284,789,100,2019-05-11,2019-05-21,797,9,0.2,289,85
1418,260,129,2019-05-11,2019-06-10,131,2,0.2,44,62
195,136,1236,2019-05-12,2019-05-15,2403,6,0.2,240,397
367,43,486,2019-05-12,2019-05-19,267,4,0.2,63,63
595,236,61,2019-05-12,2019-05-27,1035,10,0.2,310,100
48,502,3,2019-05-13,2019-05-26,325,3,0.2,110,104
209,99,700,2019-05-13,2019-05-18,150,7,0.8,-256,7
1178,725,925,2019-05-13,2019-05-14,5604,3,0,897,1868
105,762,618,2019-05-14,2019-05-21,183,3,0.2,60,57
328,355,877,2019-05-14,2019-05-15,984,5,0,276,197
420,242,1429,2019-05-14,2019-05-17,480,4,0,230,120
511,678,981,2019-05-14,2019-06-13,376,3,0,173,125
516,257,769,2019-05-14,2019-06-10,1843,1,0,682,1843
528,558,129,2019-05-14,2019-06-04,1080,12,0.2,405,86
1042,335,754,2019-05-14,2019-06-10,905,7,0.2,306,126
86,572,829,2019-05-15,2019-05-24,2217,1,0.15,-235,2214
812,455,1483,2019-05-15,2019-06-09,246,2,0,118,123
964,745,1071,2019-05-15,2019-06-10,1743,7,0.8,-3049,234
1151,195,1529,2019-05-15,2019-05-18,305,2,0.2,103,149
1165,286,213,2019-05-16,2019-05-18,1308,1,0.3,-448,1302
433,609,228,2019-05-17,2019-05-27,148,1,0,74,148
629,646,261,2019-05-17,2019-06-07,384,4,0.2,134,92
136,387,571,2019-05-18,2019-05-31,266,3,0.2,86,85
203,146,794,2019-05-18,2019-06-02,3634,5,0,1308,727
310,226,875,2019-05-18,2019-05-25,59,2,0.7,-45,17
971,46,1637,2019-05-18,2019-06-10,137,2,0,64,68
1268,748,753,2019-05-18,2019-05-19,19424,5,0.4,-3885,3877
1404,269,159,2019-05-18,2019-05-25,17884,5,0.3,-255,3571
100,766,34,2019-05-19,2019-05-23,276,3,0,130,92
269,376,1794,2019-05-19,2019-06-11,775,3,0,202,258
625,704,1554,2019-05-19,2019-06-16,215,3,0,62,72
1026,49,1187,2019-05-20,2019-05-27,1677,8,0,721,210
1244,94,401,2019-05-21,2019-06-02,1302,2,0.2,114,647
31,683,1732,2019-05-22,2019-05-30,198,3,0,52,66
145,333,76,2019-05-22,2019-05-31,1680,8,0,470,210
437,614,206,2019-05-22,2019-06-01,210,3,0.2,76,66
960,754,1262,2019-05-22,2019-05-27,490,1,0,137,490
1117,110,97,2019-05-22,2019-06-16,213,1,0,102,213
1119,585,411,2019-05-22,2019-06-21,949,3,0.2,344,313
1221,425,290,2019-05-22,2019-06-05,192,2,0.2,67,92
1264,799,34,2019-05-22,2019-05-31,976,2,0,449,488
1336,663,822,2019-05-22,2019-06-05,1084,2,0,358,542
106,242,784,2019-05-23,2019-06-14,2404,3,0,240,801
116,581,1753,2019-05-23,2019-06-12,1065,4,0.2,107,263
922,270,111,2019-05-23,2019-06-15,742,14,0.2,269,49
1041,379,1259,2019-05-23,2019-05-28,65,2,0,31,33
1256,700,501,2019-05-23,2019-06-20,55,1,0.4,-12,48
1319,140,211,2019-05-23,2019-06-07,3224,2,0.3,-368,1607
194,648,754,2019-05-24,2019-06-07,323,2,0,152,162
1009,491,724,2019-05-24,2019-06-09,192,2,0.2,67,92
1251,30,655,2019-05-24,2019-05-31,11688,2,0.1,2597,5842
435,103,799,2019-05-25,2019-06-11,758,5,0.8,-1213,137
631,216,305,2019-05-25,2019-06-16,151,5,0.7,-106,17
984,779,1695,2019-05-25,2019-05-26,34,2,0.2,11,13
1163,786,739,2019-05-25,2019-06-19,192,2,0.2,67,92
1167,790,815,2019-05-25,2019-05-30,494,2,0,138,247
137,162,871,2019-05-26,2019-06-14,11098,10,0,3551,1110
1110,624,899,2019-05-26,2019-06-22,12489,3,0,1624,4163
1289,34,929,2019-05-26,2019-06-04,3401,8,0,1156,425
1305,82,201,2019-05-26,2019-06-12,30133,9,0,6931,3348
1415,70,1644,2019-05-26,2019-06-13,766,4,0,368,191
376,273,617,2019-05-27,2019-05-31,6771,3,0.3,-871,2252
627,526,689,2019-05-27,2019-06-12,160,3,0,75,53
785,767,846,2019-05-27,2019-06-24,64,2,0,21,32
1371,717,1084,2019-05-27,2019-06-22,18479,5,0.4,-3696,3688
103,44,989,2019-05-29,2019-06-26,37,1,0.7,-25,25
369,353,78,2019-05-29,2019-06-16,3851,1,0,1040,3851
1096,270,295,2019-05-29,2019-06-14,331,5,0,166,66
1109,784,744,2019-05-29,2019-06-08,85,2,0.2,31,39
179,587,992,2019-05-30,2019-06-24,337,3,0.8,-574,98
403,183,154,2019-05-30,2019-06-02,173,1,0.2,65,169
503,388,1244,2019-05-30,2019-06-27,943,3,0,245,314
1037,62,96,2019-05-30,2019-06-23,240,1,0,70,240
1365,759,1428,2019-05-30,2019-06-08,6159,3,0,185,2053
1449,484,803,2019-05-30,2019-06-26,27,1,0.2,4,23
6,213,862,2019-05-31,2019-06-29,6293,3,0.4,-1364,2090
21,485,1259,2019-05-31,2019-06-28,52,2,0.2,18,22
295,483,1199,2019-05-31,2019-06-27,6497,3,0.2,81,2162
378,342,331,2019-05-31,2019-06-03,988,3,0.2,86,326
551,239,899,2019-05-31,2019-06-13,13321,4,0.2,-1166,3327
1015,788,1213,2019-05-31,2019-06-28,297,1,0,77,297
1424,778,271,2019-05-31,2019-06-20,1551,2,0.2,504,772
133,364,713,2019-06-01,2019-06-13,4764,3,0.15,448,1585
242,583,1340,2019-06-01,2019-06-17,651,4,0.2,211,159
478,38,760,2019-06-01,2019-06-15,4573,2,0.4,-915,2279
751,88,238,2019-06-01,2019-06-26,810,10,0,389,81
871,15,1455,2019-06-01,2019-06-20,74,2,0.6,-50,26
1133,594,1690,2019-06-01,2019-06-14,1574,3,0.2,531,521
38,108,7,2019-06-02,2019-06-06,81,3,0.2,7,23
563,113,314,2019-06-02,2019-06-21,240,2,0,77,120
1150,441,368,2019-06-02,2019-06-16,7162,4,0.2,-269,1787
24,451,857,2019-06-03,2019-06-28,414,2,0,199,207
1277,108,1548,2019-06-03,2019-06-25,1657,2,0.2,601,825
1366,60,129,2019-06-03,2019-06-27,1080,12,0.2,405,86
1437,629,1501,2019-06-04,2019-07-02,1624,4,0,812,406
267,544,286,2019-06-05,2019-06-22,704,5,0.6,-546,130
330,666,1078,2019-06-05,2019-07-02,343,6,0.8,-514,42
537,564,486,2019-06-05,2019-06-16,267,4,0.2,63,63
603,240,72,2019-06-05,2019-06-22,3366,3,0,707,1122
1116,116,1179,2019-06-05,2019-06-11,480,4,0,230,120
1137,14,1798,2019-06-05,2019-07-03,20201,7,0,5050,2886
1182,234,564,2019-06-05,2019-06-07,543,6,0,147,90
1351,218,231,2019-06-05,2019-07-02,563,4,0,265,141
1413,216,764,2019-06-05,2019-06-30,30520,5,0,10072,6104
1454,34,579,2019-06-05,2019-06-08,198,2,0.2,69,95
814,569,1291,2019-06-06,2019-07-05,617,4,0,309,154
895,44,858,2019-06-06,2019-06-16,611,8,0,287,76
997,454,1529,2019-06-06,2019-06-14,954,5,0,448,191
1052,710,718,2019-06-06,2019-06-27,13038,5,0.2,489,2604
1175,160,932,2019-06-06,2019-06-24,313,5,0,144,63
1356,776,642,2019-06-06,2019-07-01,171,3,0,82,57
284,566,1052,2019-06-07,2019-06-21,962,2,0,279,481
482,362,603,2019-06-07,2019-06-25,207,1,0,62,207
1050,759,709,2019-06-07,2019-06-20,145,3,0,67,48
205,553,223,2019-06-09,2019-06-12,442,3,0,194,147
632,384,72,2019-06-09,2019-07-05,3366,3,0,707,1122
792,7,1036,2019-06-09,2019-07-05,317,5,0.2,36,60
1434,414,1185,2019-06-09,2019-06-23,61,2,0,27,30
72,494,360,2019-06-10,2019-06-19,361,3,0.2,90,117
359,375,75,2019-06-10,2019-06-15,1078,9,0.2,216,116
364,490,534,2019-06-10,2019-06-11,4842,2,0,1211,2421
224,22,1836,2019-06-11,2019-06-20,118,2,0,1,59
344,176,135,2019-06-11,2019-07-04,609,3,0,171,203
950,622,272,2019-06-11,2019-07-03,1019,6,0.2,344,166
1234,479,46,2019-06-11,2019-06-30,3921,4,0,157,980
1297,46,1400,2019-06-11,2019-07-08,148,3,0.2,19,46
1313,690,102,2019-06-11,2019-07-09,1894,3,0.2,-71,628
1409,1,444,2019-06-11,2019-06-23,2790,5,0.2,1046,554
370,327,822,2019-06-12,2019-06-16,1084,2,0,358,542
824,654,809,2019-06-12,2019-06-17,2663,3,0.2,266,884
1118,786,91,2019-06-12,2019-07-02,263,2,0.6,-191,120
1347,296,1627,2019-06-12,2019-06-29,1267,2,0.2,475,630
577,645,772,2019-06-13,2019-06-14,11131,5,0,2894,2226
996,193,1394,2019-06-13,2019-06-26,295,5,0.2,99,55
1249,529,412,2019-06-13,2019-06-17,18835,4,0.4,-6906,4701
585,118,31,2019-06-15,2019-07-12,998,3,0,289,333
208,304,363,2019-06-16,2019-06-29,804,8,0,394,100
1081,652,1163,2019-06-16,2019-07-11,16594,1,0,7799,16594
1372,533,960,2019-06-16,2019-06-23,3700,2,0,999,1850
14,547,526,2019-06-17,2019-06-23,180,2,0.2,61,86
277,783,645,2019-06-17,2019-07-10,240,2,0,115,120
313,387,243,2019-06-17,2019-07-13,259,3,0.2,88,83
612,627,533,2019-06-17,2019-07-11,10271,5,0.1,3310,2052
1147,407,721,2019-06-17,2019-07-01,1260,3,0.2,331,416
1349,554,532,2019-06-17,2019-07-03,8938,4,0.2,1006,2231
1432,246,483,2019-06-17,2019-06-23,198,2,0.2,69,95
1440,632,975,2019-06-17,2019-07-01,6253,2,0,1876,3126
164,44,1063,2019-06-18,2019-07-11,15612,2,0,6869,7806
855,571,1809,2019-06-18,2019-07-12,1458,1,0,29,1458
861,6,814,2019-06-18,2019-06-23,1332,2,0.2,466,662
666,593,422,2019-06-19,2019-06-24,856,3,0,231,285
1051,112,1430,2019-06-19,2019-07-10,278,4,0.6,-222,58
1068,279,1688,2019-06-19,2019-07-16,228,5,0,114,46
37,648,92,2019-06-20,2019-06-23,244,1,0.2,88,240
